id,fare_amount
140,4.914999999999997
141,8.871
142,7.2529999999999974
143,5.486000000000001
144,7.2849999999999975
145,7.222000000000001
146,12.302700000000002
147,9.672000000000002
148,7.807
149,7.031999999999999
150,9.433000000000007
151,8.033999999999995
152,7.095999999999998
153,5.186
154,11.628
155,7.1720000000000015
156,7.986999999999996
157,19.976000000000003
158,10.781000000000004
159,7.636000000000004
160,11.675000000000004
161,7.107000000000002
162,33.835899999999974
163,18.401999999999997
164,5.738000000000004
165,8.204000000000002
166,5.139999999999999
167,23.036899999999992
168,6.069999999999998
169,9.044999999999998
170,8.841699999999996
171,8.139000000000001
172,19.77099999999999
173,7.536300000000001
174,6.401999999999998
175,9.806999999999999
176,7.317000000000002
177,6.983000000000003
178,23.586599999999986
179,7.611999999999995
180,18.659999999999997
181,7.060999999999998
182,16.014999999999997
183,8.554000000000004
184,9.102999999999998
185,8.03
186,7.437
187,10.674999999999995
188,49.77150000000004
189,9.113000000000001
190,8.005
191,8.519000000000005
192,5.816000000000005
193,5.41
194,6.9929999999999986
195,10.270000000000003
196,6.356999999999997
197,11.58
198,6.402999999999999
199,10.060999999999996
200,9.420000000000003
201,9.281999999999998
202,5.478999999999998
203,8.618999999999996
204,6.483
205,6.099000000000001
206,9.673999999999998
207,9.391000000000002
208,9.347000000000001
209,20.166999999999998
210,5.581999999999999
211,13.033300000000004
212,13.113999999999997
213,6.908
214,13.577999999999998
215,6.582999999999999
216,11.655000000000003
217,14.809999999999988
218,15.56199999999999
219,5.8519999999999985
220,13.202999999999992
221,7.988
222,11.36
223,31.19529999999999
224,10.790000000000006
225,8.651
226,7.3229999999999995
227,7.4599999999999955
228,6.797000000000001
229,7.311999999999999
230,6.834999999999999
231,8.511000000000001
232,7.839000000000002
233,20.717
234,12.150000000000004
235,6.263
236,7.851000000000002
237,10.163999999999998
238,12.768999999999998
239,12.270000000000005
240,11.72
241,9.051999999999998
242,6.212
243,8.095999999999995
244,8.277
245,13.456000000000001
246,9.207999999999998
247,32.59839999999999
248,46.78189999999999
249,7.657999999999999
250,10.315999999999997
251,29.683999999999997
252,20.498
253,11.47
254,18.281000000000002
255,16.165999999999997
256,9.091999999999999
257,14.556
258,7.795000000000001
259,20.7782
260,66.45450000000001
261,15.492
262,29.454400000000014
263,18.626000000000005
264,16.663000000000014
265,8.234
266,19.259
267,22.368499999999997
268,50.76180000000003
269,8.870000000000003
270,5.4030000000000005
271,5.382999999999997
272,9.411999999999999
273,10.351000000000006
274,10.400000000000002
275,6.693
276,7.167999999999998
277,15.602999999999982
278,6.364000000000001
279,24.149500000000003
280,10.470299999999998
281,21.018
282,5.475999999999999
283,22.382999999999992
284,12.265
285,12.142999999999999
286,8.862
287,8.294999999999998
288,7.210999999999998
289,5.082000000000002
290,14.217000000000002
291,8.859999999999996
292,7.670999999999999
293,7.254999999999998
294,10.398
295,4.713000000000001
296,7.024000000000002
297,4.983000000000001
298,31.193899999999996
299,6.124999999999997
300,8.986299999999998
301,51.19260000000002
302,10.696999999999996
303,39.29609999999997
304,6.736000000000001
305,8.037100000000002
306,9.193000000000001
307,12.282700000000002
308,7.5989999999999975
309,6.647999999999999
310,5.805
311,7.538999999999996
312,9.884
313,5.2620000000000005
314,8.604000000000005
315,6.015999999999999
316,7.238
317,11.862999999999998
318,5.058000000000001
319,13.177000000000007
320,6.050999999999998
321,6.0539999999999985
322,5.945999999999997
323,7.93
324,9.557999999999998
325,9.847000000000003
326,8.680999999999997
327,9.591000000000001
328,5.325
329,67.23850000000003
330,10.818
331,33.6005
332,6.9480999999999975
333,6.963299999999996
334,6.354999999999998
335,6.18
336,17.1186
337,5.729000000000001
338,32.43849999999998
339,6.722000000000001
340,8.014
341,26.102999999999984
342,11.849000000000004
343,7.849000000000003
344,10.678999999999995
345,5.742999999999999
346,6.066999999999999
347,5.783000000000002
348,4.800999999999999
349,10.542999999999997
350,10.566
351,33.10799999999996
352,29.664100000000015
353,12.455000000000002
354,6.707999999999999
355,8.698000000000002
356,34.1742
357,4.7879999999999985
358,16.955000000000005
359,18.628999999999998
360,6.956999999999998
361,5.876000000000001
362,9.036
363,6.122000000000001
364,10.728000000000002
365,14.199000000000002
366,5.578999999999999
367,11.104999999999995
368,9.07
369,13.728999999999996
370,12.358000000000002
371,7.587699999999999
372,12.136000000000003
373,7.437000000000003
374,5.13
375,5.634999999999999
376,9.914399999999997
377,6.3420000000000005
378,5.877999999999998
379,7.2989999999999995
380,7.214999999999999
381,8.669000000000002
382,7.409
383,7.9090000000000025
384,6.791000000000002
385,8.2
386,5.628999999999999
387,8.406
388,18.027
389,6.495999999999997
390,8.204999999999997
391,10.523000000000001
392,7.276000000000002
393,8.609000000000002
394,9.390999999999993
395,7.731999999999999
396,16.411000000000005
397,6.004999999999996
398,16.251999999999995
399,9.271
400,4.780999999999998
401,4.782000000000001
402,7.6
403,32.70889999999999
404,7.003999999999999
405,8.182000000000002
406,5.781999999999999
407,20.647000000000006
408,21.37640000000001
409,9.348999999999997
410,9.934000000000001
411,7.986000000000002
412,20.045
413,7.898
414,12.627999999999997
415,11.186
416,6.820000000000002
417,5.781999999999999
418,11.323
419,12.878000000000002
420,7.007999999999995
421,5.791
422,7.745999999999999
423,4.895999999999997
424,7.285999999999997
425,11.763299999999997
426,5.846000000000003
427,4.982
428,4.478
429,6.7860000000000005
430,6.061000000000002
431,5.418000000000001
432,7.1949999999999985
433,12.773000000000001
434,6.195
435,12.055999999999997
436,10.562999999999997
437,6.525999999999998
438,7.971999999999996
439,8.859
440,6.874999999999999
441,6.004000000000001
442,9.982
443,6.874000000000002
444,9.78099999999999
445,4.261999999999999
446,7.728999999999997
447,6.754999999999999
448,9.422000000000002
449,5.5829999999999975
450,6.503000000000001
451,4.7970000000000015
452,10.366999999999996
453,8.802000000000003
454,10.097700000000001
455,8.719000000000007
456,11.190999999999999
457,6.159000000000001
458,6.249000000000002
459,5.305
460,9.343999999999998
461,10.107
462,5.731000000000002
463,10.280000000000003
464,7.368
465,8.181000000000003
466,11.913700000000004
467,8.651000000000003
468,10.647000000000002
469,8.635999999999997
470,8.345999999999998
471,23.658000000000015
472,8.619
473,8.060999999999996
474,31.03939999999998
475,32.815899999999985
476,6.232000000000002
477,6.027
478,13.093000000000002
479,6.372999999999999
480,6.564000000000002
481,5.507000000000001
482,7.879
483,7.026
484,7.917000000000001
485,17.407000000000004
486,11.044
487,7.546000000000001
488,7.731999999999996
489,10.765
490,15.681999999999992
491,9.010000000000003
492,7.692999999999999
493,36.03009999999999
494,8.838000000000001
495,9.682000000000002
496,5.123000000000002
497,5.310999999999998
498,5.026000000000002
499,11.816000000000004
500,16.022999999999996
501,9.964000000000004
502,20.703999999999997
503,12.140000000000004
504,15.29399999999999
505,7.7360000000000015
506,31.244500000000013
507,8.829000000000002
508,6.848999999999997
509,33.64419999999998
510,5.621000000000001
511,6.019000000000002
512,8.288000000000004
513,5.858000000000001
514,54.32800000000001
515,8.02
516,6.687000000000003
517,6.43
518,5.576999999999999
519,8.438999999999998
520,5.755
521,12.513999999999996
522,12.932
523,6.599000000000005
524,5.568000000000003
525,6.761999999999998
526,13.964
527,9.860999999999997
528,5.810999999999999
529,6.267
530,53.337600000000045
531,11.850999999999999
532,9.241000000000003
533,9.255
534,5.299999999999998
535,9.521000000000006
536,11.762000000000002
537,11.948000000000002
538,4.652
539,9.735
540,7.012699999999998
541,10.735999999999999
542,41.10759999999996
543,21.10379999999999
544,5.666000000000001
545,5.062
546,52.763099999999994
547,8.9197
548,7.513000000000001
549,9.177000000000003
550,14.748999999999997
551,52.9719
552,7.955000000000001
553,11.402999999999999
554,8.425
555,15.812999999999999
556,49.55980000000002
557,12.268999999999998
558,53.30959999999999
559,16.332
560,6.205
561,13.748999999999999
562,5.909
563,6.123000000000002
564,5.836
565,7.198000000000002
566,11.537000000000003
567,15.224999999999996
568,8.835
569,7.465
570,9.898000000000009
571,10.079
572,8.040999999999997
573,8.935999999999998
574,8.435
575,11.509299999999998
576,8.385000000000002
577,7.883000000000002
578,9.196000000000002
579,5.856999999999999
580,4.865
581,12.350999999999994
582,6.537000000000003
583,6.460000000000001
584,7.582999999999999
585,7.977999999999997
586,6.299999999999998
587,8.948999999999995
588,29.881400000000003
589,10.980000000000002
590,10.547999999999995
591,6.210999999999999
592,6.183000000000002
593,8.013799999999998
594,9.851999999999997
595,7.825
596,13.314000000000004
597,14.937600000000005
598,10.462
599,39.1248
600,11.320999999999996
601,5.41
602,11.3681
603,14.198899999999991
604,11.408000000000001
605,19.096000000000004
606,11.130199999999995
607,21.738000000000003
608,8.437000000000005
609,8.881000000000002
610,6.996000000000002
611,8.302700000000002
612,10.578999999999999
613,8.714
614,5.7379999999999995
615,7.8469999999999995
616,8.129999999999997
617,14.938999999999995
618,54.64639999999999
619,6.593
620,13.973999999999998
621,8.398
622,8.894999999999996
623,6.987000000000002
624,9.555000000000003
625,6.142000000000001
626,14.485
627,11.859000000000004
628,44.80560000000001
629,7.394
630,14.643000000000002
631,5.223000000000001
632,12.351999999999997
633,7.363999999999997
634,7.6389999999999985
635,12.169
636,19.560999999999996
637,17.639000000000006
638,5.506000000000003
639,21.664000000000005
640,23.257
641,7.200999999999999
642,54.0894
643,73.50999999999999
644,8.332999999999997
645,10.543999999999999
646,13.107000000000001
647,6.948999999999999
648,9.179000000000004
649,15.306000000000004
650,6.4849999999999985
651,12.095999999999995
652,4.524999999999999
653,6.864999999999997
654,7.6579999999999995
655,16.711999999999993
656,15.182999999999998
657,8.287999999999997
658,9.379999999999999
659,5.792999999999999
660,6.355999999999998
661,21.863200000000003
662,7.042000000000002
663,5.021
664,7.978999999999997
665,41.103799999999964
666,5.649000000000001
667,10.170999999999998
668,7.742999999999999
669,5.9719999999999995
670,9.806000000000001
671,7.050999999999996
672,6.292699999999999
673,10.675999999999998
674,16.018
675,6.508000000000002
676,12.918000000000005
677,5.166000000000001
678,25.072
679,4.932000000000001
680,6.204999999999997
681,7.9590000000000005
682,5.521000000000002
683,21.015000000000004
684,7.546000000000001
685,5.47
686,4.918000000000001
687,7.365000000000002
688,9.175999999999998
689,5.431000000000001
690,7.402999999999995
691,10.033999999999999
692,31.287499999999994
693,7.823000000000002
694,5.6259999999999994
695,32.15399999999998
696,6.901000000000002
697,10.536000000000001
698,8.500000000000005
699,10.694
700,7.002000000000001
701,14.885
702,7.888000000000004
703,8.553
704,5.842600000000002
705,5.521999999999999
706,53.742999999999995
707,8.099000000000002
708,6.864000000000002
709,5.376000000000001
710,8.071
711,7.522999999999999
712,4.9879999999999995
713,6.722999999999994
714,11.020999999999999
715,27.23559999999999
716,13.043999999999993
717,8.210999999999995
718,11.656000000000006
719,8.714000000000006
720,7.923000000000001
721,7.816000000000003
722,8.956999999999999
723,6.567999999999999
724,6.365
725,7.924000000000003
726,6.769000000000001
727,12.442000000000002
728,10.394000000000004
729,5.839000000000001
730,14.715
731,7.720599999999996
732,8.788999999999994
733,10.709000000000001
734,14.175999999999998
735,5.518000000000002
736,8.832999999999997
737,7.975999999999995
738,7.246999999999999
739,8.457000000000006
740,8.743999999999998
741,8.390999999999998
742,10.095999999999998
743,7.913999999999998
744,9.806000000000001
745,7.672999999999999
746,9.543
747,6.994999999999999
748,10.308000000000002
749,10.889999999999993
750,6.944999999999997
751,8.145000000000001
752,21.333999999999996
753,35.50049999999998
754,6.0489999999999995
755,7.221999999999997
756,8.454
757,11.857000000000001
758,8.462000000000002
759,9.358000000000004
760,8.680000000000001
761,8.130000000000003
762,8.165999999999999
763,8.744
764,14.701000000000008
765,5.686
766,17.857
767,9.270999999999999
768,6.247999999999999
769,13.454000000000002
770,9.517000000000003
771,9.187999999999999
772,19.79100000000001
773,5.149000000000001
774,6.059999999999999
775,9.51
776,7.856999999999996
777,6.4840000000000035
778,7.407999999999999
779,6.852000000000001
780,7.857
781,5.892
782,9.398000000000001
783,5.984000000000002
784,5.381
785,7.502000000000002
786,10.120000000000003
787,14.984999999999996
788,5.165000000000003
789,7.942999999999999
790,5.223999999999998
791,15.142000000000001
792,9.263
793,5.596000000000001
794,10.175000000000008
795,7.509000000000004
796,7.056000000000001
797,5.969699999999997
798,6.295999999999998
799,6.745000000000001
800,5.369
801,6.295
802,9.133400000000002
803,18.771899999999995
804,6.870000000000001
805,5.136000000000001
806,11.521999999999991
807,10.222
808,5.593000000000001
809,10.820999999999996
810,15.64
811,9.515
812,8.248000000000003
813,9.174
814,8.659999999999997
815,10.645999999999999
816,8.622000000000002
817,5.2860000000000005
818,6.706000000000001
819,11.698000000000002
820,6.729000000000002
821,12.602000000000002
822,9.591999999999999
823,15.479999999999993
824,15.506000000000002
825,5.9339999999999975
826,20.25100000000001
827,16.883000000000006
828,9.291000000000002
829,23.843999999999987
830,7.824000000000001
831,15.44
832,4.834
833,5.917999999999998
834,27.21316666666668
835,15.879000000000017
836,6.289000000000001
837,29.376500000000014
838,8.158999999999994
839,14.591999999999995
840,8.827000000000004
841,7.886999999999997
842,5.488000000000004
843,7.988
844,6.666
845,12.838000000000001
846,11.645000000000003
847,31.805000000000003
848,8.687
849,5.911499999999998
850,5.954
851,8.107500000000002
852,4.928999999999999
853,8.410000000000004
854,10.106000000000002
855,6.635000000000002
856,6.033999999999999
857,6.517
858,5.180999999999999
859,5.193
860,5.166000000000001
861,11.162999999999995
862,7.038
863,5.9712999999999985
864,10.591
865,6.29
866,12.150999999999994
867,6.049000000000003
868,7.905300000000002
869,5.943000000000001
870,8.994000000000005
871,19.579000000000004
872,5.659000000000001
873,7.976999999999999
874,8.513000000000002
875,7.599999999999994
876,7.246999999999997
877,17.878
878,6.372999999999998
879,12.449999999999998
880,8.372600000000002
881,26.59699999999999
882,10.303000000000003
883,8.135
884,10.904000000000002
885,9.743
886,9.740000000000004
887,6.539999999999999
888,7.1629999999999985
889,12.979999999999997
890,11.056
891,14.34
892,8.552999999999995
893,10.579999999999998
894,5.367000000000002
895,8.152999999999999
896,13.784000000000002
897,6.804000000000003
898,31.774499999999986
899,5.301000000000003
900,13.420000000000007
901,6.455999999999997
902,7.323
903,9.743
904,6.970000000000002
905,5.135
906,4.5900000000000025
907,8.532999999999998
908,6.854
909,12.211000000000004
910,6.936000000000003
911,13.06
912,5.384999999999999
913,23.396800000000002
914,7.724000000000001
915,8.916999999999996
916,13.222999999999997
917,7.048000000000001
918,10.062999999999997
919,8.041999999999998
920,30.26769999999999
921,18.424999999999994
922,11.665
923,6.537999999999999
924,7.068999999999996
925,5.541999999999997
926,11.585000000000003
927,10.815000000000007
928,7.039000000000008
929,7.270300000000001
930,5.229
931,7.945
932,5.749999999999999
933,24.42600000000001
934,14.957299999999993
935,6.8039999999999985
936,10.129000000000003
937,18.747
938,8.086999999999996
939,9.577999999999996
940,8.835999999999999
941,10.264000000000001
942,13.131999999999998
943,5.919
944,5.816
945,6.358999999999997
946,9.796
947,9.291000000000002
948,14.762
949,6.598000000000002
950,6.697000000000002
951,9.072599999999996
952,8.354700000000001
953,7.898999999999993
954,5.2209999999999965
955,15.219000000000001
956,7.851
957,16.528
958,6.676
959,17.133999999999997
960,13.917
961,10.125000000000007
962,11.090000000000005
963,7.528000000000002
964,7.056000000000001
965,6.456
966,10.124
967,12.366999999999992
968,17.628999999999998
969,11.8224
970,5.181
971,29.865999999999982
972,26.90910000000001
973,10.210000000000003
974,24.968000000000025
975,11.668
976,5.245
977,6.138999999999999
978,13.251
979,6.634999999999998
980,6.186000000000002
981,5.317
982,15.371599999999995
983,9.126000000000003
984,14.645999999999999
985,7.554999999999999
986,9.385999999999997
987,11.598999999999998
988,20.720899999999986
989,9.096000000000002
990,8.443000000000007
991,13.133
992,5.984
993,10.85
994,21.348000000000003
995,5.256
996,7.081999999999997
997,18.036999999999992
998,11.325
999,11.057000000000007
1000,6.577000000000003
1001,10.042999999999994
1002,17.103300000000008
1003,8.232
1004,9.219000000000001
1005,6.882000000000002
1006,7.364000000000002
1007,7.557999999999997
1008,12.497999999999998
1009,13.628999999999994
1010,4.394999999999999
1011,22.052000000000003
1012,5.9860000000000015
1013,8.958800000000002
1014,7.533
1015,9.842999999999996
1016,34.465100000000014
1017,46.93759999999998
1018,11.159000000000006
1019,6.968
1020,4.505000000000002
1021,15.115500000000004
1022,18.00240000000001
1023,18.320999999999994
1024,6.411000000000002
1025,6.178000000000002
1026,12.764699999999998
1027,14.387999999999998
1028,19.26755854978355
1029,15.463599999999994
1030,4.378000000000003
1031,6.949000000000002
1032,8.774000000000006
1033,6.8400000000000025
1034,5.815999999999999
1035,13.875000000000007
1036,6.698999999999999
1037,7.199999999999999
1038,7.74
1039,12.652000000000003
1040,6.290999999999998
1041,6.340999999999999
1042,5.7523
1043,6.3450000000000015
1044,8.017999999999999
1045,6.030000000000001
1046,5.237
1047,10.551500000000003
1048,8.944000000000003
1049,5.571999999999999
1050,13.949999999999994
1051,5.175999999999999
1052,33.50659999999999
1053,8.649999999999999
1054,28.830199999999973
1055,14.284999999999995
1056,6.353999999999998
1057,5.412000000000001
1058,8.9
1059,9.1933
1060,9.1007
1061,12.558000000000007
1062,14.421
1063,7.960000000000001
1064,41.83670000000002
1065,24.9
1066,19.407000000000004
1067,5.9250000000000025
1068,7.8969999999999985
1069,7.443999999999997
1070,6.390000000000002
1071,6.193
1072,29.686800000000016
1073,5.464999999999999
1074,8.160000000000002
1075,17.78
1076,22.674000000000007
1077,10.529000000000002
1078,5.682999999999998
1079,11.603
1080,24.999000000000006
1081,7.953000000000002
1082,17.35
1083,9.847299999999997
1084,18.8757
1085,6.649
1086,14.437400000000002
1087,6.585
1088,22.637000000000004
1089,17.479000000000003
1090,11.433999999999996
1091,25.079399999999996
1092,8.633000000000001
1093,7.915999999999996
1094,20.938
1095,9.8
1096,9.000000000000002
1097,5.792999999999998
1098,5.438
1099,7.59
1100,14.427
1101,22.6231
1102,9.865000000000002
1103,13.687999999999994
1104,10.497700000000002
1105,6.851999999999999
1106,9.387999999999998
1107,7.617000000000002
1108,20.182999999999996
1109,7.048000000000005
1110,6.276999999999999
1111,5.740999999999999
1112,6.564700000000004
1113,5.056
1114,6.269
1115,30.97929999999998
1116,8.966
1117,13.824799999999993
1118,21.562
1119,28.75729999999999
1120,13.4296
1121,9.003
1122,22.556099999999994
1123,18.749999999999996
1124,15.404000000000003
1125,16.919999999999995
1126,9.807000000000002
1127,7.216999999999998
1128,9.630999999999998
1129,5.901999999999999
1130,5.719999999999999
1131,12.67799999999999
1132,12.511999999999999
1133,10.964000000000004
1134,11.220000000000002
1135,9.101
1136,6.784
1137,8.841000000000001
1138,5.048000000000001
1139,25.280900000000003
1140,33.937499999999986
1141,12.239999999999995
1142,7.688999999999998
1143,35.151999999999965
1144,10.317000000000002
1145,14.966000000000003
1146,14.232999999999999
1147,14.377000000000004
1148,8.834000000000003
1149,5.552000000000001
1150,11.876000000000001
1151,7.433000000000002
1152,18.273000000000003
1153,6.678000000000002
1154,6.993999999999997
1155,6.147000000000002
1156,6.963999999999999
1157,13.687000000000001
1158,28.481399999999994
1159,11.568999999999996
1160,8.186
1161,15.627300000000002
1162,5.776000000000002
1163,23.050399999999986
1164,27.195099999999996
1165,7.601300000000004
1166,7.175000000000001
1167,9.693999999999997
1168,5.954
1169,10.415999999999997
1170,51.29040000000002
1171,5.360999999999997
1172,4.568000000000001
1173,6.501000000000001
1174,19.320299999999992
1175,4.853999999999999
1176,6.833999999999998
1177,12.877000000000002
1178,7.627999999999999
1179,8.270999999999994
1180,5.592000000000001
1181,5.694999999999997
1182,12.917999999999997
1183,4.583000000000001
1184,7.184000000000002
1185,10.242000000000004
1186,10.083999999999996
1187,7.510000000000003
1188,6.7
1189,5.555999999999999
1190,11.677999999999999
1191,14.686000000000002
1192,5.79
1193,6.532
1194,11.893699999999997
1195,10.501
1196,10.9597
1197,9.957
1198,46.9031
1199,10.505000000000004
1200,8.252000000000002
1201,8.894999999999996
1202,5.325999999999999
1203,12.422
1204,6.335999999999999
1205,50.17540000000005
1206,10.932399999999998
1207,7.638999999999999
1208,7.841999999999998
1209,8.929
1210,16.438000000000002
1211,8.621999999999996
1212,9.303
1213,7.953
1214,7.2780000000000005
1215,7.244999999999999
1216,9.380999999999995
1217,19.951999999999988
1218,6.992999999999998
1219,37.048999999999964
1220,9.938999999999998
1221,7.299000000000003
1222,8.060000000000004
1223,10.87
1224,15.105699999999999
1225,11.378999999999996
1226,6.267000000000003
1227,6.430999999999999
1228,41.17199999999996
1229,32.35599999999999
1230,7.909000000000001
1231,10.679000000000004
1232,10.485
1233,9.482999999999997
1234,8.183
1235,7.054000000000002
1236,9.180999999999997
1237,7.634000000000001
1238,7.1
1239,4.935999999999999
1240,7.249
1241,8.058
1242,9.125000000000005
1243,6.682
1244,18.56200000000001
1245,5.821999999999996
1246,35.43879999999996
1247,7.0310000000000015
1248,7.374
1249,5.223
1250,31.58999999999999
1251,8.168999999999999
1252,5.193
1253,7.125000000000004
1254,31.711599999999997
1255,9.405
1256,10.023699999999998
1257,7.653
1258,31.664400000000015
1259,6.376000000000001
1260,5.279000000000002
1261,5.261
1262,5.769000000000002
1263,7.41
1264,34.715399999999974
1265,9.148000000000001
1266,11.448999999999991
1267,4.574999999999999
1268,6.3770000000000024
1269,17.431000000000004
1270,10.622999999999998
1271,6.536000000000002
1272,12.825
1273,9.751999999999999
1274,10.413000000000002
1275,8.925
1276,4.635999999999999
1277,14.915000000000003
1278,9.084
1279,34.098
1280,6.956999999999998
1281,10.131000000000004
1282,7.996999999999999
1283,12.262000000000002
1284,7.480000000000002
1285,12.296999999999995
1286,6.709999999999997
1287,9.956000000000007
1288,5.459
1289,6.041000000000002
1290,6.7269999999999985
1291,19.455000000000002
1292,6.406000000000005
1293,7.534999999999996
1294,7.725999999999999
1295,6.958999999999999
1296,18.443000000000005
1297,5.417999999999999
1298,8.376000000000001
1299,10.642999999999995
1300,6.088000000000002
1301,10.212000000000003
1302,8.194999999999999
1303,6.574999999999999
1304,8.152999999999999
1305,5.534999999999999
1306,7.135
1307,6.812000000000001
1308,7.219399999999999
1309,7.640000000000002
1310,35.19809999999997
1311,32.81559999999999
1312,23.3447
1313,4.835000000000001
1314,29.619199999999996
1315,34.87719999999999
1316,6.462999999999998
1317,9.018
1318,6.495999999999999
1319,31.890600000000003
1320,6.125999999999998
1321,4.983999999999997
1322,8.891000000000004
1323,7.745000000000001
1324,6.4849999999999985
1325,10.360999999999997
1326,14.103000000000002
1327,5.121999999999999
1328,7.538000000000002
1329,14.721000000000002
1330,14.424999999999997
1331,5.525999999999999
1332,50.56250000000001
1333,7.043000000000004
1334,36.16449999999998
1335,6.495999999999999
1336,6.384000000000001
1337,5.482000000000003
1338,6.2379999999999995
1339,5.372000000000001
1340,12.741000000000001
1341,4.414
1342,8.577000000000004
1343,7.342
1344,50.754799999999996
1345,18.057000000000006
1346,8.273000000000007
1347,7.832000000000002
1348,7.373999999999998
1349,8.163
1350,13.211999999999998
1351,4.406999999999999
1352,7.565000000000003
1353,5.01
1354,32.393899999999995
1355,8.709999999999996
1356,7.9190000000000005
1357,5.411999999999998
1358,9.412
1359,11.181000000000004
1360,5.636000000000001
1361,6.513000000000001
1362,5.527999999999996
1363,34.82209999999998
1364,5.724
1365,11.331999999999995
1366,9.495
1367,38.982299999999974
1368,14.107000000000006
1369,7.3989999999999965
1370,49.251500000000014
1371,6.363
1372,9.001700000000005
1373,6.579999999999999
1374,43.51899999999997
1375,49.08710000000003
1376,15.725999999999983
1377,11.829000000000002
1378,5.756999999999998
1379,8.998
1380,11.266999999999998
1381,13.072000000000003
1382,6.316999999999998
1383,6.8560000000000025
1384,6.319000000000001
1385,4.999999999999999
1386,7.937000000000001
1387,16.363
1388,5.1819999999999995
1389,19.903000000000006
1390,52.41640000000001
1391,8.709
1392,6.775000000000001
1393,8.426000000000002
1394,9.451999999999998
1395,9.804999999999998
1396,8.958000000000002
1397,5.701999999999999
1398,6.474999999999999
1399,7.043000000000004
1400,5.368
1401,12.005999999999998
1402,9.026999999999997
1403,11.795000000000002
1404,7.817999999999996
1405,15.116000000000007
1406,9.064000000000007
1407,10.824999999999998
1408,14.445899999999996
1409,5.556000000000001
1410,6.901999999999999
1411,13.065999999999997
1412,24.85900000000001
1413,8.078000000000001
1414,50.81470000000003
1415,5.458000000000001
1416,10.882999999999997
1417,8.747
1418,9.142
1419,4.444999999999999
1420,15.969000000000001
1421,8.741
1422,11.320999999999996
1423,10.446
1424,13.549
1425,6.941
1426,4.6850000000000005
1427,18.377999999999993
1428,7.318000000000003
1429,6.7799999999999985
1430,20.231999999999992
1431,31.025699999999993
1432,8.411000000000001
1433,6.426000000000001
1434,5.383000000000002
1435,16.869000000000007
1436,15.912000000000004
1437,10.193999999999997
1438,7.313000000000003
1439,8.621
1440,8.360999999999995
1441,7.415000000000003
1442,8.718
1443,10.244000000000002
1444,7.271999999999999
1445,12.812000000000003
1446,11.163999999999998
1447,17.172000000000004
1448,6.309999999999999
1449,10.369000000000002
1450,6.825999999999999
1451,5.860000000000001
1452,5.345
1453,4.773999999999998
1454,7.647
1455,14.506999999999996
1456,7.570000000000001
1457,15.652999999999999
1458,16.865399999999994
1459,14.213000000000006
1460,5.202000000000001
1461,9.551000000000002
